SOEM (Simple Open EtherCAT Master)
Simple test
Starting Controller
ec_init on eno3 succeeded.
1 slaves found and configured.
Configuring DC. Should be in PRE-OP. State: PRE_OP
Found slaves with DC.
Slaves mapped, state to SAFE_OP... State: SAFE_OP
Calculated workcounter 3
Synccount needs to reach : 125

WKC:  2 DCTime:      2903417024, DiffInDC: 2903417024, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2911603264, DiffInDC:   8186240, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2919558584, DiffInDC:   7955320, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2927543545, DiffInDC:   7984961, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2935544504, DiffInDC:   8000959, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2943537304, DiffInDC:   7992800, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2951542424, DiffInDC:   8005120, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2959574424, DiffInDC:   8032000, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2967604904, DiffInDC:   8030480, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2975583544, DiffInDC:   7978640, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2983582424, DiffInDC:   7998880, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      1345246552, DiffInDC:   7997800, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1353243192, DiffInDC:   7996640, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1361241112, DiffInDC:   7997920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1369235993, DiffInDC:   7994881, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1377235433, DiffInDC:   7999440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1385207512, DiffInDC:   7972079, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1393205432, DiffInDC:   7997920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1401204793, DiffInDC:   7999361, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1409197353, DiffInDC:   7992560, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1417201512, DiffInDC:   8004159, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1425198232, DiffInDC:   7996720, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1433217672, DiffInDC:   8019440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1441195353, DiffInDC:   7977681, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1449190073, DiffInDC:   7994720, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1457212232, DiffInDC:   8022159, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1465190392, DiffInDC:   7978160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1473200353, DiffInDC:   8009961, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1481186352, DiffInDC:   7985999, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1489205312, DiffInDC:   8018960, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1497180913, DiffInDC:   7975601, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1505181232, DiffInDC:   8000319, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1513174032, DiffInDC:   7992800, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1521175552, DiffInDC:   8001520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1529198512, DiffInDC:   8022960, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1537210993, DiffInDC:   8012481, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1545172352, DiffInDC:   7961359, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1553212432, DiffInDC:   8040080, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1561193553, DiffInDC:   7981121, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1569191792, DiffInDC:   7998239, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1577191392, DiffInDC:   7999600, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1585190992, DiffInDC:   7999600, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1593187632, DiffInDC:   7996640, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1601201232, DiffInDC:   8013600, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1609182153, DiffInDC:   7980921, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1617174552, DiffInDC:   7992399, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1625169672, DiffInDC:   7995120, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1633154073, DiffInDC:   7984401, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1641150472, DiffInDC:   7996399, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1649150072, DiffInDC:   7999600, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1657147592, DiffInDC:   7997520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1665148712, DiffInDC:   8001120, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1673147193, DiffInDC:   7998481, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1681144792, DiffInDC:   7997599, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1689142952, DiffInDC:   7998160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1697142312, DiffInDC:   7999360, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1705141032, DiffInDC:   7998720, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1713161432, DiffInDC:   8020400, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1721156952, DiffInDC:   7995520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1729155112, DiffInDC:   7998160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1737173552, DiffInDC:   8018440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1745159072, DiffInDC:   7985520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1753155952, DiffInDC:   7996880, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1761153792, DiffInDC:   7997840, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1769150352, DiffInDC:   7996560, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1777152833, DiffInDC:   8002481, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1785220672, DiffInDC:   8067839, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1793148672, DiffInDC:   7928000, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1801139152, DiffInDC:   7990480, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1809162673, DiffInDC:   8023521, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1817161792, DiffInDC:   7999119, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1825116912, DiffInDC:   7955120, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1833108912, DiffInDC:   7992000, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1841157952, DiffInDC:   8049040, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1849155073, DiffInDC:   7997121, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1857136992, DiffInDC:   7981919, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1865152472, DiffInDC:   8015480, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1873154552, DiffInDC:   8002080, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1881151112, DiffInDC:   7996560, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1889139512, DiffInDC:   7988400, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1897106553, DiffInDC:   7967041, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1905125912, DiffInDC:   8019359, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1913103672, DiffInDC:   7977760, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1921141752, DiffInDC:   8038080, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1929145593, DiffInDC:   8003841, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1937171032, DiffInDC:   8025439, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1945117032, DiffInDC:   7946000, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1953137192, DiffInDC:   8020160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1961138232, DiffInDC:   8001040, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1969119272, DiffInDC:   7981040, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1977134313, DiffInDC:   8015041, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1985090873, DiffInDC:   7956560, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1993112872, DiffInDC:   8021999, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2001114833, DiffInDC:   8001961, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2009116832, DiffInDC:   8001999, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2017113712, DiffInDC:   7996880, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2025111872, DiffInDC:   7998160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2033127392, DiffInDC:   8015520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2041102273, DiffInDC:   7974881, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2049095393, DiffInDC:   7993120, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2057109712, DiffInDC:   8014319, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2065100512, DiffInDC:   7990800, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2074114992, DiffInDC:   9014480, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2081082512, DiffInDC:   6967520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2089073792, DiffInDC:   7991280, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2097072352, DiffInDC:   7998560, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2105072353, DiffInDC:   8000001, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2113094912, DiffInDC:   8022559, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2121070992, DiffInDC:   7976080, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2129111272, DiffInDC:   8040280, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2137104472, DiffInDC:   7993200, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2145133112, DiffInDC:   8028640, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2153084872, DiffInDC:   7951760, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2161085432, DiffInDC:   8000560, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2169085113, DiffInDC:   7999681, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2177103272, DiffInDC:   8018159, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2185101032, DiffInDC:   7997760, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2193082792, DiffInDC:   7981760, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2201056073, DiffInDC:   7973281, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2209099032, DiffInDC:   8042959, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2217081032, DiffInDC:   7982000, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2225079672, DiffInDC:   7998640, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2233138873, DiffInDC:   8059201, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2241078632, DiffInDC:   7939759, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2249077113, DiffInDC:   7998481, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2257070793, DiffInDC:   7993680, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2265089472, DiffInDC:   8018679, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2273082592, DiffInDC:   7993120, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2281080753, DiffInDC:   7998161, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2289131312, DiffInDC:   8050559, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2297068673, DiffInDC:   7937361, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2305072352, DiffInDC:   8003679, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2313066832, DiffInDC:   7994480, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2321087313, DiffInDC:   8020481, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2329093712, DiffInDC:   8006399, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2337109873, DiffInDC:   8016161, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2345062992, DiffInDC:   7953119, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2353108192, DiffInDC:   8045200, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2361033473, DiffInDC:   7925281, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2369038512, DiffInDC:   8005039, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2377038032, DiffInDC:   7999520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2385057392, DiffInDC:   8019360, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2393082313, DiffInDC:   8024921, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2401076793, DiffInDC:   7994480, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2409059512, DiffInDC:   7982719, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2417058233, DiffInDC:   7998721, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2425123832, DiffInDC:   8065599, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2433118473, DiffInDC:   7994641, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2441053752, DiffInDC:   7935279, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2449071832, DiffInDC:   8018080, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2457103912, DiffInDC:   8032080, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2465023272, DiffInDC:   7919360, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2473068312, DiffInDC:   8045040, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2481047272, DiffInDC:   7978960, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2489026312, DiffInDC:   7979040, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2497047673, DiffInDC:   8021361, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2505047032, DiffInDC:   7999359, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2513027913, DiffInDC:   7980881, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2521085232, DiffInDC:   8057319, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2529064832, DiffInDC:   7979600, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2537045553, DiffInDC:   7980721, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2545042753, DiffInDC:   7997200, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2553060352, DiffInDC:   8017599, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2561066512, DiffInDC:   8006160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2569038192, DiffInDC:   7971680, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2577040993, DiffInDC:   8002801, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2585046352, DiffInDC:   8005359, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2593065553, DiffInDC:   8019201, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2601047392, DiffInDC:   7981839, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2609043233, DiffInDC:   7995841, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2617105792, DiffInDC:   8062559, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2625016192, DiffInDC:   7910400, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2633039232, DiffInDC:   8023040, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2641060192, DiffInDC:   8020960, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2649059152, DiffInDC:   7998960, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2657038233, DiffInDC:   7979081, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2665038632, DiffInDC:   8000399, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2673030392, DiffInDC:   7991760, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2681007513, DiffInDC:   7977121, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2689011912, DiffInDC:   8004399, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2697011832, DiffInDC:   7999920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2705012472, DiffInDC:   8000640, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2713011273, DiffInDC:   7998801, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2721032632, DiffInDC:   8021359, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
